r,theta,phi
6889.5694699999995,152.7284783,7.7104802999999995
6889.70481,156.5024995,8.274242
6889.81776,160.2703827,9.129020299999999
6889.90963,164.0281089,10.4801941
6889.98153,167.76667179999998,12.7819997
6890.03452,171.4612765,17.265451499999998
6890.06938,175.0137713,28.6221002
6890.08662,177.6528874,75.2128673
6890.086520000001,176.1467352,145.6035647
6890.0690700000005,172.7282062,163.12636609999998
6890.034,169.0635825,169.083
6889.98075,165.3360793,171.93149789999998
6889.90845,161.58367379999999,173.5414193
6889.81595,157.81882389999998,174.5382287
6889.70186,154.04676080000002,175.18806899999998
6889.56458,150.2700433,175.622962
6889.402410000001,146.4900579,175.91575509999998
6889.21357,142.7076123,176.1099242
6870.5767000000005,21.202549500000003,176.8582395
6870.2142,17.418878300000003,177.98931579999999
6869.91829,13.649642299999996,179.8567775
6869.69171,9.911559400000002,-176.7081638
6869.5365600000005,6.260966500000009,-168.9625495
6869.45422,3.0326988000000057,-142.30238409999998
6869.445350000001,2.8693291000000016,-62.1322073
6869.509940000001,6.025556199999997,-32.583247799999995
6869.64728,9.665363900000003,-24.3130657
6869.85596,13.40025750000001,-20.7157363
6870.13392,17.168203200000008,-18.7789845
6870.47838,20.951276000000007,-17.6122659
6870.88601,24.742429900000005,-16.8634786
6871.353,28.538330000000002,-16.3662122
6871.875140000001,32.3371857,-16.0317454
6872.44776,36.1379425,-15.8084732
6873.06575,39.939932,-15.664328099999999
6873.72368,43.7427044,-15.5783165
6874.41588,47.545940800000004,-15.5360973
6875.136509999999,51.3494054,-15.5275176
6875.87968,55.1529167,-15.545164499999998
6876.639429999999,58.956330300000005,-15.5834759
6877.40987,62.7595283,-15.638171199999999
6878.185219999999,66.5624114,-15.7058767
6878.95988,70.3648948,-15.7838692
6879.7285,74.1669041,-15.869897
6880.48604,77.9683735,-15.9620497
6881.22786,81.7692438,-16.0586612
6881.94977,85.5694612,-16.158235899999998
6882.64805,89.3689774,-16.259387099999998
6883.31942,93.167748,-16.360785
6883.96105,96.9657321,-16.4611086
6889.17063,144.5734128,129.4127786
6889.36978,148.3548556,129.65183829999998
6889.54359,152.1334625,130.0084753
6889.69375,155.90818389999998,130.53834559999999
6889.82175,159.6771599,131.33811799999998
6889.92897,163.4367969,132.59162329999998
6890.016640000001,167.1792398,134.6955278
6890.08576,170.8837073,138.6839128
6890.13697,174.473827,148.2398566
6890.17059,177.41865389999998,-175.2000426
6890.1867,176.61192690000001,-97.93896989999999
6890.18513,173.2928732,-76.0730773
6890.16549,169.6469961,-69.2116894
6890.12705,165.9259037,-66.0532596
6890.068740000001,162.1764862,-64.30308889999999
6889.9892,158.4133272,-63.2313865
6889.88694,154.6423648,-62.536961399999996
6889.76033,150.86644619999998,-62.0734163
6889.60768,147.08709340000001,-61.7611402
6889.427310000001,143.3051844,-61.5531393
6871.11742,25.59860160000001,-61.5913986
6870.67373,21.80634520000001,-60.9091568
6870.29255,18.021194100000002,-59.8566819
6869.97727,14.249032800000009,-58.14019
6869.73074,10.5041102,-55.051085799999996
6869.55522,6.831662600000001,-48.377684699999996
6869.4523,3.470392600000011,-27.3384169
6869.422890000001,2.5404841000000005,49.421788799999995
6869.46725,5.468406799999997,87.41037659999999
6869.58496,9.076964099999998,97.1742189
6869.77492,12.8029583,101.2121164
6870.03538,16.567256999999998,103.332501
6870.36386,20.348515000000006,104.5924513
6870.75728,24.138656499999996,105.3948965
6871.21201,27.933951800000003,105.9258297
6871.7239500000005,31.732433200000003,106.2827903
6872.28845,35.5329564,106.5218235
6872.90042,39.3348035,106.6774288
6873.55447,43.137495200000004,106.7720216
6874.24495,46.9406945,106.8208193
6874.966020000001,50.744154,106.8345374
6875.71171,54.5476843,106.8209622
6876.47595,58.3511353,106.78591109999999
6877.252780000001,62.1543839,106.73384399999999
6878.03629,65.9573273,106.66826379999999
6878.82076,69.7598777,106.5919873
6879.6007199999995,73.56195840000001,106.50733539999999
6880.37096,77.3635023,106.4162688
6881.1266000000005,81.1644491,106.3204892
6881.86312,84.964744,106.2215174
6882.5764500000005,88.764337,106.1207558
6883.26299,92.56318160000001,106.01954219999999
6883.91978,96.361234,105.91919759999999
6884.54456,100.1584537,105.82107339999999
6885.13569,103.9548036,105.7265997
6885.69197,107.750249,105.6373417
6886.212640000001,111.5447561,105.55506589999999
6886.69725,115.3382896,105.48182349999999
6887.14574,119.1308107,105.4200597
6887.558480000001,122.9222743,105.3727631
6887.936140000001,126.7126253,105.3436746
6888.2796100000005,130.501793,105.33758859999999
6888.589980000001,134.2896809,105.3608012
6888.868509999999,138.0761538,105.4217979
6889.11665,141.8610155,105.5323473
6889.33596,145.6439733,105.70931209999999
6889.52812,149.42457539999998,105.97779469999999
6889.6948,153.2020966,106.3769272
6889.83763,156.9753106,106.97131119999999
6889.95805,160.741996,107.8757552
6890.0574400000005,164.4977301,109.3155216
6890.13694,168.23239719999998,111.7992299
6890.197450000001,171.9171819,116.7514099
6890.23967,175.430367,129.9229857
6890.263980000001,177.7368381,-174.58801409999998
6890.2704699999995,175.7512846,-112.1179135
6890.25895,172.27529299999998,-97.2322794
6890.22892,168.5989953,-91.8667613
6890.17959,164.86753879999998,-89.22906259999999
6890.1099,161.1134246,-87.7162965
6890.01862,157.34773919999998,-86.7717539
6889.90438,153.5752463,-86.15306199999999
6889.76558,149.798311,-85.7381221
6889.600520000001,146.0182281,-85.4588093
6889.407440000001,142.2357581,-85.2741219
6889.74837,156.8952237,11.919560299999999
6889.61925,153.1217755,12.508016699999999
6889.46626,149.3440762,12.9031696
6889.28776,145.56333519999998,13.1688352
6889.08201,141.7802684,13.343722099999999
6888.84725,137.9953217,13.452687399999999
6871.273429999999,27.854996200000002,12.9506325
6870.80872,24.059819200000007,13.485580899999999
6870.404600000001,20.269834799999998,14.294604099999999
6870.064719999999,16.488822100000007,15.5663223
6869.7922,12.724993100000006,17.7106708
6869.58961,9.000166800000002,21.8085374
6869.458890000001,5.396016200000005,31.788604499999998
6869.401339999999,2.5038674999999984,71.034122
6869.417560000001,3.530000400000006,147.0532557
6869.50748,6.9058919,167.47014579999998
6869.6703,10.581080400000005,174.01579139999998
6869.90452,14.326972600000005,177.0613449
6870.20796,18.0996229,178.75810339999998
6870.577770000001,21.885088699999997,179.80000049999998
6871.01051,25.677587400000007,-179.5240824
6871.50219,29.474283800000002,-179.0729151
6872.048360000001,33.2736163,-178.7693756
6872.64412,37.0746466,-178.5677953
6873.28422,40.876770400000005,-178.43939759999998
6873.963110000001,44.6795758,-178.36512969999998
6874.6750600000005,48.4827679,-178.3318543
6875.41422,52.2861269,-178.33019679999998
6876.17458,56.0894829,-178.3532651
6876.950110000001,59.8926997,-178.3958538
6877.73479,63.6956649,-178.4539333
6878.52278,67.4982835,-178.5243083
6879.30845,71.3004734,-178.6043851
6880.08645,75.1021626,-178.6920054
6880.85178,78.9032871,-178.7853266
6881.59983,82.7037897,-178.8827308
6882.32642,86.5036189,-178.9827539
6883.02782,90.3027279,-179.0840271
6883.7008,94.1010739,-179.18522719999999
6884.34262,97.8986179,-179.2850284
6884.9509800000005,101.6953239,-179.3820557
6885.5239599999995,105.49115739999999,-179.47483319999998
6886.0601400000005,109.2860838,-179.5617249
6886.55872,113.0800679,-179.6408624
6887.01938,116.8730728,-179.7100524
6887.44229,120.6650579,-179.7666535
6887.82801,124.4559749,-179.8074064
6888.17749,128.2457636,-179.82819189999998
6888.4919199999995,132.0343446,-179.8236792
6888.772730000001,135.8216087,-179.7867963
6889.02158,139.6074003,-179.7079058
6889.24033,143.3914916,-179.5734718
6889.43088,147.1735381,-179.36381269999998
6889.59507,150.9529992,-179.0491106
6889.73465,154.72898800000002,-178.5818673
6889.85128,158.4999646,-177.8814863
6889.94652,162.2630419,-176.79943219999998
6890.02173,166.01217989999998,-175.0291637
6890.07795,169.7324735,-171.8244157
6890.11596,173.3755927,-164.8200106
6890.13623,176.6777846,-142.2140044
6890.1389500000005,177.3764478,-64.2481701
6890.124110000001,174.3946176,-28.9923222
6890.09144,170.799419,-19.671895799999998
6890.04036,167.09349859999998,-15.752798499999999
6889.97,163.3504639,-13.6778952
6889.87927,159.59054759999998,-12.4392331
6889.76697,155.821439,-11.6480932
6889.63171,152.046667,-11.1237055
6889.47187,148.2680622,-10.770780799999999
6889.2857,144.4866588,-10.5343596
6889.071400000001,140.70307889999998,-10.380512099999999
6871.08425,26.774664900000005,-10.6815001
6870.6312800000005,22.980638999999996,-10.0813769
6870.239860000001,19.19262640000001,-9.1660156
6869.91362,15.4152658,-7.703728399999999
6869.655650000001,11.6591363,-5.1669453
6869.46843,7.954622100000009,-0.0575028
6869.35378,4.4333871999999985,13.828183699999999
6869.31283,2.252532000000002,72.8886236
6869.34605,4.419676199999998,132.2493197
6869.45317,7.939351700000003,146.207374
6869.63324,11.64352000000001,151.3342259
6869.88455,15.39953030000001,153.87749399999998
6870.20474,19.176843700000006,155.34285599999998
6870.5908,22.964841300000003,156.2599055
6889.3618,142.3265149,-57.966358899999996
6889.141320000001,138.5421097,-57.8489359
6871.47041,28.411843000000005,-58.3988849
6870.984469999999,24.6162518,-57.8940791
6870.55812,20.825472000000005,-57.1334893
6870.19516,17.0429223,-55.9466776
6869.89888,13.275863700000002,-53.9712987
6869.67198,9.542910300000003,-50.2841568
6869.51654,5.909364300000007,-41.723270199999995
6869.434,2.7948880000000003,-10.5847105
6869.4251,3.1210470999999984,69.2031934
6869.48993,6.380392900000004,94.5570408
6869.62787,10.035731800000008,102.06594539999999
6869.83765,13.7752816,105.4278361
6870.1173100000005,17.545188300000007,107.26438619999999
6870.46422,21.329260000000005,108.3798183
6870.87512,25.120986700000003,109.0990587
6871.346259999999,28.917241700000005,109.57785489999999
6871.8734,32.716329,109.900072
6872.45171,36.5172411,110.11485259999999
6873.07601,40.3193348,110.25291019999999
6873.7408,44.122174900000005,110.33444499999999
6874.4403600000005,47.9254515,110.3733094
6875.16876,51.7289345,110.3793413
6875.92001,55.5324459,110.3597436
6876.68813,59.335843800000006,110.3199348
6877.46717,63.1390114,110.2640952
6878.25126,66.9418505,110.19552809999999
6879.03477,70.7442766,110.11690639999999
6879.81225,74.5462161,110.0304463
6880.578560000001,78.3476036,109.9380327
6881.328890000001,82.14838040000001,109.8413138
6882.05886,85.94849310000001,109.74177429999999
6882.76451,89.7478926,109.6407952
6883.442410000001,93.5465331,109.5397053
6884.0897700000005,97.3443719,109.43982899999999
6884.70449,101.1413689,109.3425334
6885.285110000001,104.9374879,109.24927849999999
6885.83057,108.7326946,109.1616754
6886.340200000001,112.5269551,109.0815561
6886.813690000001,116.3202334,109.01106259999999
6887.25113,120.1124891,108.95276559999999
6887.653,123.90367499999999,108.909826
6888.020060000001,127.6937329,108.8862247
6888.3532700000005,131.4825863,108.88709519999999
6888.65379,135.2701304,108.91922319999999
6888.92295,139.0562166,108.9918196
6889.16222,142.84062799999998,109.11776119999999
6889.37319,146.6230377,109.31567059999999
6889.55756,150.4029372,109.6135793
6889.71699,154.1794995,110.0557834
6889.85308,157.9513043,110.71668129999999
6889.967259999999,161.715723,111.731533
6890.060850000001,165.46735919999998,113.37420759999999
6890.13496,169.1932789,116.29254929999999
6890.19042,172.8536088,122.44384749999999
6890.22783,176.25167249999998,140.84352859999998
6890.247469999999,177.608447,-146.96964269999998
6890.249350000001,174.89327070000002,-102.7764182
6890.233190000001,171.3323327,-91.84761669999999
6890.1984299999995,167.6358664,-87.47535789999999
6890.14419,163.8967839,-85.21613099999999
6890.069350000001,160.1389719,-83.885188
6889.9726200000005,156.371187,-83.04138979999999
6889.85255,152.5973589,-82.4841397
6889.70755,148.8194959,-82.1093325
6889.53587,145.0387201,-81.85760979999999
6889.33574,141.2557002,-81.6926494
6889.105350000001,137.4708547,-81.5909628
6871.297030000001,27.337697400000003,-82.0337287
6870.8271,23.543243099999998,-81.46727159999999
6870.41891,19.754357900000002,-80.60749609999999
6870.075940000001,15.975218100000006,-79.2462147
6869.80109,12.215105800000003,-76.9211108
6869.59677,8.4995787,-72.3710655
6869.46476,4.930823200000006,-60.7322795
6869.40621,2.3284162000000066,-12.4325774
6869.42163,3.9458020000000005,56.7463394
6869.51084,7.399753099999998,73.6731745
6869.67306,11.089687300000008,79.4872967
6869.90684,14.840529700000005,82.2817769
6870.21002,18.61540190000001,83.86528539999999
6870.57976,22.4020529,84.84707399999999
6871.012600000001,26.1952609,85.48749269999999
6871.50459,29.9924187,85.91606379999999
6872.0513,33.7920711,86.20440579999999
6872.64783,37.5933348,86.3953298
6878.94,70.6966194,-56.2257172
6879.71155,74.4986447,-56.3120999
6880.47295,78.3001218,-56.404463299999996
6881.21954,82.10099220000001,-56.5011582
6881.946940000001,85.9012027,-56.6006996
6882.65122,89.7007038,-56.7017062
6883.32902,93.4994501,-56.8028493
6883.9775,97.2974,-56.902805099999995
6884.59428,101.0945151,-57.000208199999996
6885.17743,104.8907588,-57.093601
6885.72551,108.6860952,-57.1813754
6886.23764,112.4804884,-57.2617036
6886.713390000001,116.2739009,-57.3324486
6887.15279,120.0662917,-57.391046499999995
6887.5562199999995,123.85761289999999,-57.434345199999996
6887.92443,127.6478052,-57.4583771
6888.25852,131.43679129999998,-57.4580275
6888.55986,135.224467,-57.4265383
6888.82993,139.0106852,-57.3547394
6889.0702599999995,142.7952315,-57.229814999999995
6889.28239,146.5777825,-57.0332388
6889.467850000001,150.3578334,-56.7371391
6889.62819,154.1345629,-56.2975
6889.764990000001,157.906561,-55.640454
6889.8798,161.6712225,-54.6318499
6889.97401,165.4232076,-53.0004608
6890.04883,169.14974610000002,-50.106097999999996
6890.1052,172.8116188,-44.021541899999995
6890.14372,176.21681180000002,-25.9228596
6890.164650000001,177.6242535,45.687000999999995
6890.1679699999995,174.93375600000002,90.6743796
6890.15334,171.3755324,101.7429353
6890.12018,167.67965629999998,106.1515077
6890.067730000001,163.9407396,108.4245737
6889.99499,160.18296379999998,109.7620345
6889.90069,156.4151655,110.6093245
6889.7833200000005,152.6413038,111.16860899999999
6889.641310000001,148.863399,111.5446697
6889.47288,145.0825791,111.7971937
6889.27625,141.29951649999998,111.96267739999999
6889.04965,137.5146322,112.06470759999999
6871.37647,27.382208600000006,111.61357849999999
6870.90603,23.587777900000006,112.177133
6870.49658,19.798881100000003,113.03222699999999
6870.15201,16.0196581,114.3852151
6869.87501,12.259285300000002,116.6934739
6869.6682599999995,8.542956500000003,121.20083609999999
6869.53359,4.970804600000008,132.67893469999999
6869.47216,2.3393759000000074,-179.8560138
6869.48444,3.9082659999999976,-109.9700905
6869.5702,7.356251499999999,-92.7735029
6869.72862,11.044960400000008,-86.9009122
6869.95821,14.7953476,-84.0859897
6870.25686,18.569985900000006,-82.49317119999999
6870.6219,22.356489300000007,-81.50641019999999
6871.05012,26.149591700000002,-80.86303939999999
6871.53765,29.9466684,-80.43257899999999
6872.08005,33.7462566,-80.1429591
6872.67242,37.5474691,-79.9511338
6873.3094,41.3497301,-79.82979499999999
6873.98528,45.1526441,-79.7607625
6874.69417,48.9559257,-79.7314434
6875.43005,52.7593604,-79.73281589999999
6876.18688,56.5627811,-79.7582245
6876.95867,60.3660537,-79.8026271
6877.73948,64.1690677,-79.8621083
6878.52347,67.9717298,-79.9335542
6879.30501,71.7739593,-80.0144286
6880.07871,75.5756855,-80.10261489999999
6880.83949,79.376845,-80.1962995
6881.58269,83.1773807,-80.2938836
6882.30409,86.9772403,-80.39391379999999
6883.00008,90.7763759,-80.4950264
6883.66759,94.5747441,-80.5958969
6884.30407,98.372305,-80.69519319999999
6884.9075,102.1690216,-80.79152719999999
6885.47628,105.9648589,-80.8834035
6886.0092700000005,109.7597822,-80.9691584
6886.505770000001,113.5537564,-81.0468858
6886.96553,117.3467441,-81.11434009999999
6887.38871,121.1387031,-81.16880809999999
6887.77587,124.9295832,-81.2069314
6888.12788,128.7193214,-81.22445359999999
6888.445839999999,132.5078346,-81.2158499
6888.73109,136.29500769999999,-81.1737668
6888.98512,140.08067649999998,-81.0881465
6889.2096,143.8645999,-80.9448058
6889.40624,147.6464114,-80.7230232
6889.57678,151.4255339,-80.391226
6889.7228700000005,155.2010157,-79.8987621
6889.84608,158.9711915,-79.1588976
6889.94779,162.7329032,-78.00983219999999
6890.029270000001,166.4794318,-76.1118746
6890.091640000001,170.1937534,-72.6161968
6890.1358,173.8180257,-64.7116748
6890.162310000001,177.00589209999998,-37.4110272
6890.1714,177.101045,42.3586039
6890.1629299999995,173.9556336,71.3528103
6890.13642,170.33782200000002,79.5675682
6890.09115,166.6254903,83.1593906
6890.02625,162.87985650000002,85.0984223
6889.940570000001,159.1186599,86.2686181
