Br,Btheta,Blambda
43172.836,-909.7879,11218.554600000001
42159.383200000004,-694.859,11651.587000000001
40774.418000000005,-4840.7609,11235.9963
39081.1239,-12746.0859,-1578.0425
37161.3142,-11557.6555,-6751.541700000001
35039.4032,-11427.016000000001,-7875.212500000001
32877.3173,-11545.813600000001,-7944.307500000001
21766.084600000002,-14368.8439,819.9485000000001
-44500.049100000004,-4724.1936000000005,-2641.9417000000003
-44782.5817,-3772.8043000000002,-2285.8825
-45066.5939,-2977.3042,-1834.4594000000002
-45394.6808,-2396.6705,-1188.1469
-45791.6253,-1875.2448000000002,546.2849
-46244.0826,-1061.7405,1077.1636
-46708.4084,-1664.5695,622.1055
-47120.8327,-2741.0336,160.53310000000002
-47418.6762,-4058.1199,-249.05790000000002
-47560.325300000004,-5573.3266,-622.6526
-47424.490000000005,-7341.9159,-1101.7828
-46975.7353,-9233.209,-1455.3711
-46181.908,-11231.5952,-1750.2736
-45021.492000000006,-13298.060800000001,-1984.7723
-43478.9135,-15400.105300000001,-2151.6163
-41546.7793,-17503.7807,-2248.5241
-39221.107800000005,-19575.7082,-2280.9995
-36508.886900000005,-21579.425900000002,-2251.536
-33421.2279,-23483.988400000002,-2163.4775
-29974.0577,-25255.064000000002,-2023.8028000000002
-26194.3675,-26856.3476,-1835.9139
-22118.128,-28254.4419,-1610.1812
-17789.117000000002,-29422.222700000002,-1358.391
-13255.818500000001,-30336.232500000002,-1086.9896
-8573.9549,-30983.311400000002,-807.6126
-3795.5761,-31352.940000000002,-532.0776000000001
1029.9022,-31444.338600000003,-277.1015
5857.3829000000005,-31260.8116,-52.7126
10639.5774,-30791.4006,128.2258
15325.6226,-30046.1225,257.9878
19862.8493,-29022.943300000003,324.4226
24193.6237,-27742.1699,319.7459
28275.6289,-26222.311400000002,239.3133
32054.8223,-24497.2454,81.23230000000001
35497.225900000005,-22596.6322,-146.1009
38578.980500000005,-20571.3479,-435.7694
41295.772000000004,-18456.8194,-782.8218
43643.723600000005,-16281.032200000001,-1177.2244
45628.0369,-14077.804900000001,-1609.7636
47259.158,-11857.8803,-2074.4989
48534.9928,-9632.0272,-2559.2028
49450.145800000006,-7425.219,-3079.291
50008.1691,-5258.2609,-3554.0813000000003
50251.9101,-3089.0589,-3867.4291000000003
50155.635800000004,-1029.8278,-4279.7884
49760.1744,950.529,-4616.7515
49077.7448,2842.1192,-4854.748500000001
48145.9554,4637.8997,-4944.8009
47008.047,6363.787600000001,-4801.8643
45707.987700000005,8066.711700000001,-4202.2364
44267.2683,9858.578800000001,-2424.2624
42693.1047,10166.7224,4601.8215
40972.6181,-3360.0981,11665.396
39144.6,-8690.7541,9637.886400000001
37184.3729,-10832.3632,8456.9918
35070.608100000005,-12244.243,7680.1722
32829.5188,-13307.848300000001,7029.878900000001
30495.785900000003,-14119.3111,6432.0886
28128.8501,-14714.670300000002,5854.112300000001
25789.0181,-15120.6995,5285.2352
23527.7435,-15378.849600000001,4721.0433
-45463.3674,-3014.9537,-2098.1378
-45450.409400000004,-2328.9791,-1977.9884000000002
-45480.5668,-1832.3109000000002,-1794.683
-45591.5182,-1720.1514000000002,-1384.0416
-45800.605200000005,-1941.2515,661.5633
-46108.261300000006,-1671.0303000000001,1336.1464
-46486.2707,-2194.8967000000002,1352.2313000000001
-46886.9461,-3061.8193,1377.5431
-47220.304500000006,-4277.9929,1142.9698
-47399.9734,-5685.9712,1006.5429
-47356.023700000005,-7304.7907000000005,882.2227
-47027.5697,-9118.8915,750.668
-46355.3033,-11086.861,621.1235
-45304.016800000005,-13173.159300000001,497.0049
-43840.7675,-15335.3032,377.5974
-41950.5591,-17528.740700000002,261.8995
-39628.03,-19711.1575,149.48000000000002
-36873.208600000005,-21838.4754,41.5824
-33699.9499,-23868.3452,-59.1192
-30125.6896,-25761.2366,-158.4461
-26176.3463,-27478.2059,-254.30610000000001
-21880.116400000003,-28984.251200000002,-346.992
-17269.066000000003,-30228.2429,-435.96590000000003
-12407.0231,-31165.8316,-522.0127
-7366.5724,-31767.3696,-609.7623
-2218.9939,-32012.3188,-708.7844
2954.5537,-31883.245300000002,-826.1847
8065.5605000000005,-31377.037900000003,-973.9272000000001
13027.0365,-30501.3617,-1168.2426
17748.282,-29278.358200000002,-1415.3199
22148.0569,-27747.235200000003,-1726.035
26158.247000000003,-25961.981600000003,-2104.5953
29731.8656,-23989.8735,-2549.9201000000003
32847.7169,-21904.3518,-3060.2239
35513.2577,-19771.4201,-3628.458
37754.4339,-17646.589500000002,-4242.994900000001
39604.8392,-15575.1599,-4886.360500000001
41121.2996,-13587.445800000001,-5550.3718
42347.4242,-11686.1746,-6220.9352
43320.4806,-9872.2702,-6877.1801000000005
44071.631,-8140.1873000000005,-7500.528700000001
44623.7129,-6479.779500000001,-8074.5115000000005
44995.2905,-4887.186000000001,-8580.3883
45203.0205,-3348.0561000000002,-9012.3994
45256.0902,-1861.0104000000001,-9360.247800000001
45175.356100000005,-384.81370000000004,-9591.9498
44982.6891,1082.1311,-9672.2597
44677.6558,2590.4021000000002,-9617.9292
44275.8531,4188.6396,-9316.652900000001
43781.1157,6096.388,-8556.1841
43196.0814,8877.7131,-6150.4416
42441.5624,10424.4424,4460.9205
41561.6684,-895.9384,11824.9683
40493.6391,-5401.486,11243.151300000001
39210.2863,-7794.0509,10638.228000000001
37704.6596,-9570.185000000001,10128.7132
35996.429800000005,-11021.8004,9681.5544
34128.582800000004,-12233.6059,9257.018100000001
32156.529400000003,-13242.6975,8841.2022
30130.382100000003,-14077.294,8422.9701
28099.863,-14771.7147,7995.9926000000005
-46019.9711,-2191.7646,-670.6989
-45874.656,-1432.5499,-957.2427
-45763.839400000004,-920.168,-1266.2372
-45701.922600000005,-1188.8746,-1364.0887
-45711.1623,-2260.7247,548.1468
-45787.8396,-2669.5309,1485.1127000000001
-45905.773100000006,-3386.0271000000002,1848.9515000000001
-45999.5144,-4339.8557,2149.3555
-46002.5011,-5538.383,2265.9537
-45850.542700000005,-6910.4741,2374.2785
-45495.651300000005,-8452.8961,2427.253
-44886.1471,-10141.6327,2421.4467
-43986.7621,-11944.527900000001,2355.5848
-42766.5899,-13833.021400000001,2234.7277
-41205.441,-15776.6525,2066.2516
-39285.750700000004,-17745.1567,1855.1715000000002
-36998.0383,-19703.4821,1610.7311
-34337.372200000005,-21617.9706,1344.9553
-31302.7387,-23452.904000000002,1067.9139
-27898.970100000002,-25166.241100000003,784.8838000000001
-24136.215200000002,-26715.5769,495.79130000000004
-20036.947500000002,-28045.4683,201.5436
-15644.6134,-29101.1927,-102.7907
-11019.9436,-29833.2887,-422.2987
-6236.1242,-30198.9693,-769.4509
-1389.5582000000002,-30168.574500000002,-1153.29
3417.2803000000004,-29730.2405,-1580.277
8078.002600000001,-28893.920000000002,-2056.8554
12489.5754,-27690.561,-2584.6482
16558.8982,-26171.0139,-3162.2559
20213.4133,-24405.1369,-3785.6006
23407.9764,-22472.878,-4446.357300000001
26122.4463,-20460.509700000002,-5134.4498
28367.0492,-18451.487800000003,-5840.0168
30179.7549,-16516.6236,-6549.7183
31616.7762,-14712.9063,-7254.076
32749.737500000003,-13075.7985,-7942.1396
33654.108100000005,-11621.1967,-8605.5977
34403.1907,-10345.227700000001,-9238.491
35064.4018,-9227.984900000001,-9830.968700000001
35689.1233,-8234.270400000001,-10375.485200000001
36309.7826,-7325.7794,-10863.6172
36947.2261,-6466.031,-11286.799700000001
37613.414000000004,-5614.361,-11638.8832
38309.144100000005,-4731.7433,-11911.5668
39029.9665,-3745.7943,-12115.4215
39770.676100000004,-2651.2357,-12177.5953
40491.7516,-1360.4718,-12130.622800000001
41175.8596,203.4189,-11896.3187
41768.732,2568.5764,-11345.3307
42233.075000000004,6956.3184,-9016.7852
42488.3485,10123.4221,5063.6614
42536.6625,2060.2655,11141.5267
42305.4178,-1744.5149000000001,11476.7167
41789.3393,-4263.6429,11293.127
40982.3498,-6325.3966,10996.6381
39904.389800000004,-8117.5025000000005,10651.4647
38595.3621,-9713.6798,10272.703000000001
37097.5795,-11141.763200000001,9864.572100000001
35450.2036,-12430.936800000001,9433.004500000001
33681.814,-13607.7448,8981.85
-46159.9099,-3586.3120000000004,1135.3422
-46172.868,-2336.4970000000003,528.9614
-46089.8877,-1255.3993,-46.8108
-45948.2329,-448.3623,-731.9282000000001
-45756.801,-985.7335,-1337.7884000000001
-45548.171,-2703.1242,188.5643
-45313.469600000004,-3743.0821,1078.9079000000002
-45042.161,-4775.3527,1580.9418
-44695.437300000005,-5929.6630000000005,1978.516
-44243.6,-7186.303000000001,2207.4212
-43647.6993,-8533.5576,2353.3203000000003
-42886.051100000004,-9956.1391,2433.7232
-41941.1031,-11448.6054,2445.012
-40793.867600000005,-13005.6319,2399.5782
-39412.1437,-14621.526600000001,2306.9176
-37779.4567,-16275.3482,2186.1632
-35876.5006,-17957.6359,2048.5192
-33676.066100000004,-19653.456400000003,1897.0805
-31141.047000000002,-21338.8632,1740.4824
-28250.3437,-22966.4741,1580.8243
-24988.9565,-24488.251800000002,1421.092
-21355.6896,-25833.338600000003,1257.7432000000001
-17381.4516,-26923.6623,1083.4470000000001
-13128.4948,-27684.249600000003,888.5114000000001
-8691.3115,-28052.1785,660.2775
-4184.3443,-27988.2125,387.47610000000003
261.48060000000004,-27477.3195,60.584300000000006
4513.317300000001,-26540.299600000002,-331.58090000000004
8454.1198,-25225.1522,-794.495
11980.995700000001,-23602.5121,-1329.7964000000002
15019.0094,-21766.9818,-1935.6871
17533.6097,-19834.456700000002,-2606.4679
19536.8197,-17909.1532,-3330.1449000000002
21069.0494,-16094.5097,-4086.5948000000003
22215.3313,-14468.7832,-4856.7902
23072.3352,-13074.3276,-5621.473800000001
23734.4995,-11928.8165,-6364.8882
24295.2884,-11031.625,-7074.5854
24840.2086,-10356.7541,-7741.9802
25432.1087,-9867.496500000001,-8363.1178
26118.2094,-9520.232100000001,-8936.6198
26932.957300000002,-9274.739300000001,-9464.436
27904.386300000002,-9080.615300000001,-9950.170100000001
29040.7645,-8888.3997,-10395.5915
30347.183,-8646.1,-10800.456900000001
31812.7634,-8294.106600000001,-11164.2217
33408.9403,-7755.612300000001,-11492.3834
35096.338800000005,-6987.3621,-11764.9761
36824.455500000004,-5846.3966,-12015.724
38538.902500000004,-4171.2289,-12203.5164
40159.2209,-1357.8501,-12254.884
41621.8327,5231.2572,-10441.3832
42840.7229,10112.0093,4469.1585000000005
43753.680700000004,5054.155900000001,9310.5061
44323.318900000006,1783.1034000000002,10203.0754
44524.9224,-826.8309,10360.4909
44343.1269,-3171.9442000000004,10267.0784
43790.7312,-5334.8737,10056.8982
42901.674,-7350.1374000000005,9769.168800000001
41711.968,-9223.6495,9433.822900000001
40262.468400000005,-10962.3088,9072.5709
-45947.7776,-4564.8035,1490.5779
-46167.029800000004,-2902.8878,1026.0579
-46190.1405,-1391.54,368.46180000000004
-46043.2261,-166.6866,-417.0778
-45744.2073,-1077.4648,-1367.2171
-45337.698300000004,-3122.4401000000003,-402.5776
-44827.6422,-4542.0,148.68120000000002
-44227.056300000004,-5837.9957,578.2854
-43533.9077,-7131.622200000001,822.0727
-42742.0604,-8440.0971,1037.5151
-41841.8137,-9770.5795,1111.8024
-40807.559400000006,-11119.0782,1187.2274
-39648.123100000004,-12504.4722,1238.2054
-38325.9711,-13955.8439,1269.0462
-36788.495,-15467.7466,1284.9843
-35007.9677,-17028.1359,1289.0015
-32952.039300000004,-18630.9695,1286.2325
-30571.7209,-20255.354300000003,1277.4396000000002
-27827.5678,-21856.168100000003,1260.2595000000001
-24696.214600000003,-23374.032000000003,1232.183
-21174.9447,-24734.3476,1187.1180000000002
-17286.3627,-25854.1002,1118.3481000000002
-13092.6314,-26644.9317,1022.4163000000001
-8687.5656,-27033.739100000003,896.6315000000001
-4193.0641000000005,-26965.9408,739.8561000000001
245.82180000000002,-26411.303900000003,548.4877
4465.8406,-25376.792800000003,318.66650000000004
8333.256800000001,-23931.9234,48.3783
11732.6636,-22132.382700000002,-253.8435
14547.021,-20084.868300000002,-594.3641
16722.9618,-17932.8889,-970.5590000000001
18267.411500000002,-15817.058500000001,-1376.3680000000002
19233.400100000003,-13872.0324,-1810.8289
19728.731200000002,-12203.935800000001,-2265.1738
19891.0972,-10880.0043,-2735.2716
19862.0573,-9920.6365,-3217.0761
19777.343,-9317.3156,-3708.0785
19754.4268,-9024.7305,-4205.9980000000005
19872.944,-8984.308,-4708.9557
20190.917100000002,-9140.4478,-5211.7052
20747.6911,-9436.5074,-5714.1992
21569.4998,-9817.1571,-6216.8058
22670.259400000003,-10227.0218,-6717.1731
24056.7844,-10610.066700000001,-7211.041200000001
25719.2825,-10902.8235,-7697.4249
27630.141600000003,-11044.3737,-8183.1652
29756.483,-10965.4372,-8685.2849
32044.7701,-10564.9518,-9221.2044
34434.8982,-9750.0526,-9796.6708
36855.2466,-8201.724100000001,-10549.002900000001
39203.4551,-5137.0335000000005,-11592.4024
41387.4823,4540.1459,-10924.6002
43329.7154,10575.2976,2336.5458000000003
44954.284400000004,7491.6094,6296.7525000000005
46207.135500000004,4653.6838,7461.476100000001
47002.240600000005,2076.0465,7983.582200000001
47343.076100000006,-413.9934,8212.3743
47232.8203,-2850.752,8278.865600000001
46700.7682,-5179.9262,8244.301800000001
45790.232500000006,-7376.9417,8149.0423
44551.2633,-9440.941700000001,8014.3576
-45952.8268,-5206.7299,902.6484
-46260.864,-3266.2502,703.5555
-46285.278600000005,-1436.0984,451.8711
-46082.0103,45.270500000000006,-265.1687
-45699.5922,-1178.6906000000001,-1407.5678
-45186.5598,-3155.404,-1141.0984
-44556.8615,-4712.2429,-1005.9514
-43816.8795,-6146.6895,-924.7774000000001
-42975.2103,-7530.4465,-901.8468
-42042.244900000005,-8916.9415,-717.6621
-40990.4513,-10305.5447,-776.7156
-39800.858,-11721.7728,-710.8896000000001
-38453.5183,-13174.2499,-637.3997
-36909.6471,-14667.731000000002,-565.6723000000001
-35135.822700000004,-16200.2311,-500.02250000000004
-33094.7087,-17759.488,-445.5932
-30754.253500000003,-19319.0417,-411.4392
-28085.687400000003,-20841.8695,-404.39390000000003
-25073.5265,-22277.6883,-432.06850000000003
-21719.0128,-23565.579700000002,-498.60720000000003
-18044.177,-24641.958300000002,-610.3665
-14084.4815,-25438.3305,-764.7850000000001
-9915.4901,-25878.7464,-957.1358
-5639.2848,-25910.654300000002,-1184.0043
-1380.3729,-25497.4118,-1440.6490000000001
2722.3311000000003,-24637.5646,-1722.0793
6529.3934,-23362.070600000003,-2017.3465
9914.718,-21737.2166,-2310.5399
12778.9758,-19861.159,-2588.8067
15064.4143,-17853.249900000003,-2836.3813
16759.031,-15841.7095,-3041.6186000000002
17900.4421,-13946.925500000001,-3194.3268000000003
18565.0885,-12269.1824,-3291.9725000000003
18856.7137,-10878.4838,-3339.8495000000003
18891.919400000002,-9813.283500000001,-3349.6441
18785.5884,-9080.8901,-3339.685
18640.9901,-8665.9463,-3328.877
18544.0106,-8540.5635,-3335.4907000000003
18568.2992,-8669.9382,-3373.1399
18776.1935,-9013.786100000001,-3449.3864000000003
19220.014600000002,-9532.189900000001,-3567.098
19945.346,-10173.5975,-3727.7524000000003
20985.3682,-10881.8633,-3928.6054000000004
22360.7628,-11592.0358,-4168.710300000001
24074.796400000003,-12226.778100000001,-4448.7093
26096.2441,-12703.9019,-4775.0904
28376.364,-12958.678600000001,-5169.3887
30867.4997,-12911.1379,-5677.939200000001
33506.155,-12432.9001,-6395.6587
36204.6855,-11254.779,-7562.394200000001
38877.628600000004,-8115.3513,-9923.3964
41427.9535,5126.9548,-10648.697400000001
43788.9288,10467.745200000001,-901.3286
45851.7807,8735.6687,2234.6615
47543.0751,6525.3833,3585.177
48788.1989,4245.0961,4408.9226
49604.2476,1682.3532,4817.4305
49928.8134,-726.2115,5272.4655
49808.600000000006,-3160.1636000000003,5551.4834
49270.8839,-5539.047100000001,5745.2651000000005
48362.0135,-7816.021500000001,5857.9361
-45814.529,-6932.7033,-295.322
-46285.3099,-4970.3006000000005,-123.4804
-46459.9047,-3061.8064,91.37660000000001
-46366.054000000004,-1296.4575,237.98530000000002
-46086.2522,192.72140000000002,-254.25930000000002
-45678.580200000004,-1079.2793000000001,-1472.3376
-45192.5182,-2738.2594,-1750.1738
-44638.0994,-4186.2918,-2004.4521000000002
-43995.0045,-5583.0851,-2224.1442
-43250.389200000005,-6994.4953000000005,-2431.8329000000003
-42390.8982,-8442.657000000001,-2539.3148
-41367.3788,-9929.5911,-2685.3819000000003
-40137.7719,-11463.6649,-2757.7599
-38686.193400000004,-13023.0161,-2803.1172
-36987.801400000004,-14592.599400000001,-2838.3028
-35023.7405,-16149.3345,-2878.9702
-32783.1027,-17666.0312,-2934.6497
-30259.199800000002,-19111.8869,-3019.5283
-27451.587900000002,-20453.9682,-3141.4358
-24369.1182,-21651.913800000002,-3305.1125
-21036.5178,-22662.481200000002,-3511.2021
-17485.7333,-23441.021800000002,-3758.8781000000004
-13767.229800000001,-23939.927200000002,-4037.2451
-9954.5332,-24116.860500000003,-4333.4407
-6140.2147,-23942.3907,-4630.4925
-2428.8522000000003,-23408.437100000003,-4911.2819
1068.2854,-22530.294400000002,-5158.8292
4245.8820000000005,-21355.9134,-5357.8139
7022.1319,-19963.4265,-5493.5325
9352.0998,-18446.3231,-5560.2581
11229.431,-16907.2212,-5554.6606
12691.5488,-15437.234600000002,-5478.3188
13801.222800000001,-14105.4006,-5335.5922
14633.199200000001,-12955.6294,-5135.578100000001
15261.242,-12009.4267,-4889.600600000001
15753.125800000002,-11273.0609,-4608.2799
16164.2891,-10742.7526,-4300.8562
16540.7687,-10416.979500000001,-3978.1808
16930.4877,-10292.503700000001,-3645.1137000000003
17382.0969,-10366.2441,-3309.9561000000003
17951.7485,-10629.1882,-2977.5327
18700.4608,-11055.715100000001,-2653.9842000000003
19674.400100000003,-11606.031500000001,-2349.8319
20917.452800000003,-12236.742900000001,-2073.9047
22458.953,-12876.8659,-1835.69
24297.0211,-13453.6193,-1656.1956
26403.5332,-13895.056,-1562.5282
28729.4651,-14143.642,-1596.717
31212.470400000002,-14145.0557,-1834.8229000000001
33795.7225,-13835.491300000002,-2439.0604000000003
36426.7793,-12944.079300000001,-3923.4460000000004
39001.8072,-10021.8227,-7971.428800000001
41505.4697,5195.9596,-10582.8413
43870.0599,9335.3896,-4691.972400000001
46007.4342,8523.1838,-2467.7556
47865.1581,6932.7091,-1241.4187000000002
49378.792,5004.822,-361.47200000000004
50505.7761,2879.1935000000003,329.7185
51205.4178,611.8651,926.5422000000001
51470.7142,-1708.0693,1472.5005
51318.602600000006,-4135.719700000001,1817.5303000000001
-46668.986000000004,-5586.6119,-1043.7961
-46757.2068,-3911.2701,-596.7524000000001
-46646.943900000006,-2383.2943,-106.2179
-46395.577600000004,-868.6935000000001,240.322
-46071.9436,294.73670000000004,-300.89590000000004
-45730.697100000005,-814.6033,-1389.7418
-45395.733400000005,-2027.1946,-1876.4701
-45073.4966,-3184.7461000000003,-2295.0786000000003
-44712.5948,-4398.846500000001,-2700.2948
-44271.6955,-5683.9039,-3049.0138
-43694.7955,-7081.463500000001,-3367.3246000000004
-42933.7837,-8598.084200000001,-3538.2756000000004
-41908.8531,-10165.034800000001,-3851.3962
-40608.4873,-11763.707400000001,-4067.3993
-39023.0712,-13353.552300000001,-4258.7322
-37144.1264,-14890.7456,-4431.2219000000005
-34990.7577,-16331.2972,-4597.9884
-32594.452200000003,-17640.6891,-4767.149600000001
-29982.1541,-18799.4432,-4953.0233
-27190.7364,-19781.785900000003,-5151.7027
-24262.4,-20572.4021,-5363.2792
