r,theta,phi,Br,Btheta,Bphi
6889.53943,147.9738035,-121.13637159999999,34463.670900000005,-12907.8721,9292.1933
6889.6907,151.7525266,-120.7932376,36013.7307,-11767.0255,9715.6186
6889.8173,155.5275203,-120.2837677,37388.8001,-10559.7575,10106.0373
6889.92092,159.2970328,-119.51679639999999,38546.1854,-9297.0252,10459.3814
6890.003100000001,163.05771399999998,-118.32076749999999,39441.0198,-8025.008000000001,10770.3116
6890.0651100000005,166.8023468,-116.3310183,40031.995800000004,-6845.9607000000005,11010.177
6890.10801,170.51228429999998,-112.61880319999999,40290.7722,-5999.197,11144.3986
6890.13268,174.1219166,-104.0066355,40207.5581,-6177.4114,10934.079
6890.13967,177.2107389,-72.79859569999999,39813.243800000004,-10134.8618,7479.473800000001
6890.12927,176.88558410000002,6.6083346,39129.3671,-10276.4393,-7612.0103
6890.10141,173.6508953,32.0090906,38216.18,-7237.4767,-10856.109
6890.05569,170.0191691,39.5575488,37123.3367,-6839.228800000001,-11436.4513
6889.99143,166.30250339999998,42.9404025,35914.659,-7074.7847,-11584.6841
6889.90772,162.55492900000002,44.789485299999996,34637.7117,-7454.929300000001,-11600.8217
6889.8035,158.7926402,45.9131572,33393.721900000004,-7790.4614,-11442.5108
6889.6775,155.0220946,46.6381892,32173.1499,-8057.3932,-11307.939
6889.52836,151.2463469,47.1212551,31041.5953,-8320.9485,-11043.5867
6889.354520000001,147.4670148,47.446731799999995,30006.973100000003,-8562.1429,-10716.6807
6889.154270000001,143.68502569999998,47.6640668,29082.0361,-8809.232,-10323.6095
6888.9258500000005,139.9009441,47.8041659,28262.8993,-9097.452000000001,-9876.5022
6888.667520000001,136.1151292,47.887356999999994,27541.8011,-9466.0092,-9369.7494
6888.37767,132.3278177,47.9275798,26889.4941,-9951.554100000001,-8808.4084
6873.22676,41.1672248,46.5436038,-38035.875400000004,-16186.477200000001,2222.1428
6872.59392,37.3649317,46.6676389,-39684.7883,-14518.996500000001,2356.2812
6872.0055,33.5637095,46.8631812,-41094.6788,-12877.862000000001,2463.8645
6871.46667,29.764144900000005,47.158096,-42281.0876,-11281.628400000001,2529.0785
6870.98229,25.967145200000004,47.5964196,-43274.4112,-9732.2067,2541.1477
6870.556860000001,22.174210799999997,48.252122799999995,-44092.9067,-8225.3086,2486.7283
6870.194390000001,18.3880453,49.259712699999994,-44748.2391,-6761.118600000001,2359.6240000000003
6869.89835,14.614106800000002,50.891618199999996,-45257.922600000005,-5344.7997000000005,2161.5526
6869.671560000001,10.86535400000001,53.7926248,-45665.388600000006,-3907.7334,1703.5388
6869.5161100000005,7.181576300000003,59.9130192,-45936.9758,-2511.6551,1617.7029
6869.43345,3.75922580000001,78.26786299999999,-46108.922300000006,-1150.6548,1309.0885
6869.424390000001,2.3931751000000077,150.80394289999998,-46228.916000000005,-5.981800000000001,493.41900000000004
6869.48911,5.134350900000001,-165.03526549999998,-46289.859800000006,-1035.0403000000001,262.9128
6869.62709,8.71971640000001,-154.1727804,-46249.4195,-2416.3357,631.2384000000001
6869.8371799999995,12.439481400000005,-149.8307068,-46085.7456,-3841.7878,1152.2057
6870.117520000001,16.2012316,-147.5879836,-45767.286700000004,-5306.6152,1713.701
6870.46558,19.9811562,-146.26731709999999,-45228.1553,-6902.9098,2230.1325
6870.87803,23.770469300000002,-145.43049159999998,-44409.6266,-8603.3079,2661.7691
6871.35091,27.565177300000002,-144.87826149999998,-43285.1482,-10277.1545,3092.2540000000004
6871.87982,31.363195000000005,-144.5072267,-41839.7482,-11909.7554,3466.7342000000003
6872.46004,35.163320000000006,-144.2584316,-40094.83,-13444.8937,3772.4735
6873.08655,38.9648035,-144.0958001,-38096.790700000005,-14843.4102,4001.1535000000003
6873.754,42.7671489,-143.99600239999998,-35900.4655,-16085.3508,4153.1311000000005
6874.456810000001,46.5700097,-143.9432622,-33563.2275,-17171.693300000003,4235.9658
6875.1892,50.373133200000005,-143.9265067,-31134.3691,-18117.824800000002,4257.9925
6875.94521,54.1763274,-143.9377127,-28649.617000000002,-18952.473400000003,4232.9037
6876.71878,57.9794417,-143.9709005,-26128.6133,-19708.5114,4174.6376
6877.50381,61.7823533,-144.0214976,-23569.798300000002,-20417.1022,4101.4371
6878.29432,65.58495980000001,-144.0859217,-20960.1922,-21097.9556,4025.2445000000002
6879.08453,69.3871735,-144.1612988,-18277.6074,-21761.819300000003,3960.1464
6879.86896,73.1889188,-144.2452673,-15497.395600000002,-22408.3469,3917.7270000000003
6880.642390000001,76.990129,-144.3358372,-12593.107600000001,-23020.9719,3908.6287
6881.39998,80.7907451,-144.4312855,-9551.7058,-23568.641,3940.8259000000003
6882.1372599999995,84.5907139,-144.5300775,-6378.2659,-24017.391600000003,4019.2027000000003
6882.85021,88.3899869,-144.63080209999998,-3091.4985,-24335.1987,4147.5731000000005
6883.53531,92.1885198,-144.7321182,278.9118,-24495.7992,4325.0993
6884.18958,95.9862717,-144.8327057,3691.7727,-24482.3897,4546.5025000000005
6884.810640000001,99.7832048,-144.93121929999998,7103.9287,-24288.3306,4805.2648
6885.396610000001,103.579284,-145.0262393,10474.856300000001,-23919.902400000003,5090.8115
6885.94613,107.374476,-145.1162173,13768.565,-23385.4617,5397.1755
6886.458259999999,111.1687478,-145.19941129999998,16956.3823,-22702.3259,5714.6605
6886.93254,114.9620655,-145.2738039,20013.655000000002,-21885.981600000003,6037.8946000000005
6887.3689,118.754392,-145.3369959,22923.4175,-20954.7543,6363.3550000000005
6887.76767,122.5456844,-145.3860626,25676.1675,-19927.9559,6690.8712000000005
6888.12953,126.3358897,-145.4173518,28267.8187,-18820.5695,7022.534000000001
6888.45551,130.1249396,-145.42619399999998,30698.2161,-17640.3,7362.1013
6888.74689,133.9127417,-145.4064727,32964.656800000004,-16393.8107,7713.352400000001
6889.00515,137.6991668,-145.3499669,35067.5218,-15076.589800000002,8079.4529
6889.231940000001,141.4840279,-145.2453088,36997.5647,-13682.148000000001,8459.4964
6889.42897,145.267046,-145.07626729999998,38733.8386,-12200.002700000001,8850.427300000001
6889.59806,149.0477912,-144.8187788,40244.3433,-10629.0123,9246.207400000001
6889.74103,152.82557500000001,-144.43551929999998,41491.768500000006,-8972.62,9640.4873
6889.8597199999995,156.599239,-143.86526179999998,42433.5703,-7249.9867,10018.2376
6889.95586,160.3667014,-143.0000918,43040.631400000006,-5606.3671,10235.1051
6890.03099,164.123862,-141.6306653,43191.0933,-3964.8748,10803.4631
6890.08636,167.86149469999998,-139.29207549999998,43049.4046,-2328.8763,11147.004700000001
6890.12291,171.5540235,-134.71620249999998,42440.4378,-1479.3075000000001,11554.03
6890.1413600000005,175.098911,-123.0153306,41447.9144,-2174.0335,11840.6182
6890.14213,177.6764346,-74.6567556,40096.8896,-9824.049,7784.3136
6890.12539,176.0670025,-5.7634215,38458.253600000004,-11861.7839,-5417.8444
6890.09101,172.6358813,11.178593099999999,36600.6602,-10819.9344,-8065.9449
6890.038560000001,168.9688064,17.0103167,34591.0604,-10759.4275,-8727.0053
6889.967310000001,165.24045189999998,19.8155336,32521.2222,-11012.969500000001,-8659.123
6889.87629,161.4876268,21.405943699999998,30469.728300000002,-11026.8093,-8639.3981
6889.764440000001,157.72250739999998,22.3924594,28523.370300000002,-10974.5185,-8459.7379
6889.6305600000005,153.9502315,23.0362796,26729.2526,-10815.412400000001,-8177.9538
6889.4732,150.1733199,23.467389999999998,25124.0943,-10566.3223,-7831.3905
6889.29075,146.3931421,23.757680099999998,23734.7409,-10253.035600000001,-7426.9728000000005
6889.081480000001,142.6104977,23.950129,22582.713,-9914.8003,-6979.283200000001
6888.84366,138.8258804,24.072022999999998,21671.0312,-9600.402,-6496.4088
6888.57563,135.0396076,24.141537399999997,20996.855,-9350.919,-5983.6884
6888.275850000001,131.2518903,24.1712675,20543.8828,-9220.1241,-5448.752
6873.003890000001,40.0863068,22.8079546,-36252.879400000005,-16037.222800000001,1370.1209000000001
6872.3813900000005,36.284208500000005,22.9498732,-37890.2595,-14495.611,1383.5082
6871.80483,32.4833239,23.170007,-39306.6894,-13004.279900000001,1397.2297
6871.27949,28.6843115,23.4999033,-40546.1544,-11574.288900000001,1406.4409
6870.81015,24.888208000000006,23.9902165,-41659.910500000005,-10182.429,1406.6649
6870.40107,21.09676780000001,24.727784699999997,-42652.7732,-8800.6893,1384.258
6870.055969999999,17.313245500000008,25.8748598,-43540.317800000004,-7422.669800000001,1334.3444
6869.77808,13.544479100000004,27.7728683,-44357.3465,-5953.4598000000005,1160.0118
6869.57,9.807711100000006,31.2780965,-45006.394,-4592.177900000001,1498.8682000000001
6869.433730000001,6.161690100000001,39.2453246,-45555.2828,-2996.7285,1292.3146000000002
6869.3705899999995,2.9631994000000077,67.0950512,-45981.3542,-1256.5087,1251.661
6869.3812800000005,2.938433400000008,147.3245388,-46274.468100000006,-215.722,426.66130000000004
6869.465810000001,6.125979900000004,175.6117035,-46407.5011,-1639.2752,176.9805
6869.6235,9.770303400000003,-176.3415911,-46332.0948,-3352.9554000000003,353.6726
6869.85295,13.50649630000001,-172.8117876,-46002.155,-5187.3917,637.058
6870.15208,17.2749472,-170.9033052,-45413.119,-6921.5994,1121.1647
6870.5181600000005,21.058231700000007,-169.7508617,-44476.0227,-8924.9735,1326.4953
6870.947810000001,24.8494563,-169.0101978,-43171.327600000004,-10855.9351,1560.4029
6871.43707,28.6453452,-168.51794809999998,-41524.214100000005,-12646.345800000001,1843.3029000000001
6871.9814400000005,32.444134000000005,-168.18676689999998,-39566.4637,-14281.825200000001,2099.9669
6872.57597,36.2447807,-167.9657425,-37356.2728,-15721.7473,2323.4747
6873.21546,40.0466233,-167.8231864,-34969.2401,-16941.6189,2515.5233000000003
6873.8944,43.8492163,-167.7383256,-32490.771500000003,-17950.823500000002,2684.4464000000003
6874.6070899999995,47.652244100000004,-167.6969547,-29979.6293,-18787.5104,2831.3553
6875.3477,51.455473600000005,-167.68900789999998,-27474.8629,-19493.249,2962.48
6876.11029,55.2587264,-167.7071301,-24997.1274,-20116.589500000002,3083.9975
6876.88881,59.061860800000005,-167.7457983,-22539.5062,-20710.391200000002,3200.0981
6877.67716,62.8647613,-167.8007591,-20078.3066,-21310.0243,3313.8529000000003
6878.46932,66.6673301,-167.8686579,-17570.4667,-21943.5465,3427.7805000000003
6879.25954,70.46948259999999,-167.9467846,-14968.632000000001,-22613.5344,3546.8624
6880.04242,74.2711453,-168.0328973,-12227.9989,-23313.1914,3673.8982
6880.812940000001,78.0722535,-168.12509219999998,-9304.5389,-24014.435100000002,3814.9438
6881.566400000001,81.8727494,-168.22170839999998,-6176.500300000001,-24669.5321,3974.76
6882.29856,85.6725813,-168.32125299999998,-2841.0827,-25229.401100000003,4154.8288
6883.00561,89.4717019,-168.4223409,685.1722000000001,-25636.754500000003,4358.8014
6883.684230000001,93.2700684,-168.5236428,4353.6591,-25847.361200000003,4584.101900000001
6884.33158,97.0676413,-168.6238373,8112.8368,-25827.0256,4829.9514
6884.94534,100.8643843,-168.7215645,11890.526300000001,-25556.564300000002,5088.767
6885.52365,104.6602628,-168.8153754,15618.108,-25041.102300000002,5359.321
6886.06516,108.4552433,-168.90367519999998,19234.8096,-24291.5436,5635.6354
6886.56901,112.24929209999999,-168.98465389999998,22683.3416,-23335.6928,5913.7448
6887.0348300000005,116.0423741,-169.0561989,25927.9265,-22211.7225,6187.3692
6887.46263,119.8344503,-169.1157791,28948.559400000002,-20955.0212,6455.3048
6887.85284,123.62547509999999,-169.16028749999998,31742.3352,-19599.5936,6716.6524
6888.20626,127.4153918,-169.1858181,34315.0759,-18162.9807,6970.2592
6888.523980000001,131.20412579999999,-169.187343,36674.9928,-16658.3987,7214.0839000000005
6888.80743,134.9915759,-169.1582291,38831.1227,-15085.3688,7449.0936
6889.05822,138.7775988,-169.08949149999998,40783.299100000004,-13430.732,7676.8221
6889.2781,142.5619861,-168.9685983,42516.0841,-11683.034300000001,7894.9012
6889.468900000001,146.344424,-168.7774743,44004.7365,-9828.9555,8103.3423
6889.63249,150.1244244,-168.48899989999998,45204.1396,-7860.8769,8299.2006
6889.770640000001,153.9011947,-168.0604894,46072.453700000005,-5934.349200000001,8242.058500000001
6889.8851,157.673378,-167.4206079,46497.1304,-3633.353,8664.3199
6889.97752,161.43847829999999,-166.44052399999998,46491.493500000004,-1496.1355,9134.698900000001
6890.0493799999995,165.191417,-164.8617797,46107.0163,439.1147,9317.481600000001
6890.10184,168.9201863,-162.0813301,45208.727900000005,2129.1291,9763.5637
6890.13575,172.5886292,-156.3178364,43883.8738,3189.1237,10356.263
6890.15167,176.0265452,-139.6762483,42118.5138,1735.4728,11764.8379
6890.149890000001,177.6892143,-71.5531292,40049.3272,-10246.4722,7644.161300000001
6890.130480000001,175.14385149999998,-22.2567524,37699.302800000005,-13387.4048,-1996.9546
6890.09325,171.602548,-10.3798344,35218.6219,-13379.9295,-4087.0743
6890.037719999999,167.91082219999998,-5.7590524,32662.122600000002,-13380.8153,-4834.8598
6889.963100000001,164.1734233,-3.4033599999999997,30198.517900000003,-13255.5576,-5032.1419000000005
6889.86834,160.4163025,-2.0257897,27870.3247,-13007.5692,-5000.8427
6889.7523200000005,156.6487897,-1.1561668999999999,25733.6238,-12591.969700000001,-4873.9995
6889.61376,152.8750222,-0.5832375,23830.238,-12040.1456,-4683.4572
6889.45117,149.0970979,-0.19826549999999998,22212.186,-11379.3433,-4459.893300000001
6889.262900000001,145.3161824,0.060374899999999995,20913.4369,-10672.185500000001,-4223.3995
6889.04718,141.5329686,0.2302196,19934.3301,-9981.2147,-3989.0589
6888.80229,137.74788949999999,0.3354524,19258.177,-9363.0479,-3771.0672
6888.52666,133.9612264,0.392377,18859.053,-8870.3704,-3580.2457000000004
6888.21877,130.1731678,0.41240669999999996,18698.185400000002,-8552.2022,-3423.0888
6873.47313,42.8069748,-1.0205131,-33533.4303,-17476.771,-328.5479
6872.81686,39.004276700000005,-0.9215264,-35513.3647,-15920.517300000001,-369.3175
6872.20247,35.202451100000005,-0.75995,-37231.3458,-14396.8714,-402.3154
6871.63534,31.401992400000005,-0.5125699,-38725.534100000004,-12914.863000000001,-434.88730000000004
6871.12052,27.6036451,-0.1435051,-40026.0633,-11485.573900000001,-450.91490000000005
6870.66263,23.808603500000004,0.4058462,-41171.9063,-10112.0565,-441.47950000000003
6870.2658200000005,20.018937000000008,1.2381829,-42199.8289,-8767.9535,-413.38190000000003
6869.93372,16.238605700000008,2.5511926,-43152.0231,-7419.4611,-394.4777
6869.66943,12.476307700000007,4.7790067999999994,-44023.0277,-6065.172100000001,15.5462
6869.47551,8.755552000000009,9.0851812,-44772.499800000005,-4628.8838000000005,193.95950000000002
6869.35387,5.16715640000001,19.8214462,-45419.6169,-3119.7672000000002,562.3764
6869.305780000001,2.4040459,63.3303534,-45959.578700000005,-1227.3902,1156.1684
6869.33179,3.7282834000000094,136.4028495,-46357.598600000005,-498.3684,426.9069
6869.43177,7.145696700000002,154.99770619999998,-46562.905900000005,-1999.4241000000002,-77.43130000000001
6869.60486,10.828687200000005,161.1658555,-46522.1921,-3789.0506,-269.7463
6869.849480000001,14.577236400000004,164.0824084,-46206.1722,-5657.66,-175.746
6870.16337,18.3511084,165.7209273,-45537.575000000004,-7779.3706,-367.9699
6870.543610000001,22.137243499999997,166.7317999,-44481.6394,-9881.690200000001,-526.3709
6870.9866600000005,25.9301521,167.3892943,-43044.4,-11896.1578,-537.4713
6871.48842,29.727118100000006,167.8286537,-41242.393000000004,-13789.9446,-513.7349
6872.044390000001,33.526635600000006,168.12418499999998,-39127.3856,-15518.4927,-452.16580000000005
6872.64966,37.327795200000004,168.3200943,-36761.26,-17054.326800000003,-344.45390000000003
6873.29896,41.130008700000005,168.4443393,-34208.8513,-18387.7534,-187.90890000000002
6873.98676,44.9328737,168.51548459999998,-31537.125900000003,-19528.5769,21.5728
6874.707310000001,48.736101500000004,168.5463623,-28796.3642,-20506.797300000002,283.4454
6875.45473,52.5394762,168.5461487,-26017.5603,-21356.628500000003,591.0361
6876.22299,56.342830400000004,168.5216031,-23214.3347,-22117.284600000003,938.0498
6877.006020000001,60.1460297,168.4778385,-20383.7323,-22816.193900000002,1308.4271
6877.797820000001,63.9489633,168.4188192,-17518.258700000002,-23480.082300000002,1692.2837000000002
6878.59252,67.7515375,168.3476933,-14593.1991,-24129.3447,2080.311
6879.38442,71.55367150000001,168.2670209,-11578.8361,-24770.1122,2460.9073000000003
6880.16808,75.3552941,168.17893569999998,-8440.5586,-25399.0747,2825.0541000000003
6880.93846,79.1563421,168.0852629,-5146.8683,-25992.2228,3165.3304000000003
6881.69091,82.9567588,167.9876081,-1678.4014,-26513.285200000002,3477.8087
6882.4212800000005,86.7564933,167.88742729999998,1969.6767,-26915.9411,3763.7952
6883.12582,90.5554995,167.78608409999998,5778.254800000001,-27147.216900000003,4025.5809000000004
6883.8013,94.3537355,167.6849006,9704.0845,-27160.5399,4260.8679
6884.44492,98.1511628,167.5852042,13685.8853,-26923.809,4479.0843
6885.05435,101.9477455,167.4883755,17657.5631,-26420.6591,4683.0368
6885.62773,105.7434489,167.39589999999998,21543.4696,-25646.4228,4874.13
6886.1638,109.5382385,167.3094275,25273.503800000002,-24621.2605,5056.494000000001
6886.66184,113.3320796,167.2308448,28791.1421,-23380.1915,5231.276400000001
6887.12163,117.1249358,167.1623707,32065.137400000003,-21962.484200000003,5396.3453
6887.5434000000005,120.9167665,167.10668189999998,35076.8741,-20401.654300000002,5550.7604
6887.92775,124.7075236,167.0670869,37814.687900000004,-18726.0724,5692.363200000001
6888.275600000001,128.4971464,167.0477722,40275.7107,-16961.213,5820.249000000001
6888.58817,132.2855544,167.0541647,42470.070700000004,-15126.356300000001,5931.963400000001
6888.86691,136.0726368,167.09347549999998,44406.1307,-13215.161,6019.391100000001
6889.11342,139.8582353,167.1755509,46072.670300000005,-11218.518,6079.4685
6889.32942,143.6421165,167.3142483,47449.241200000004,-9129.5511,6110.1795
6889.516799999999,147.4239258,167.5297675,48513.3069,-6972.540300000001,5964.2003
6889.67744,151.203106,167.8528036,49180.950000000004,-4719.9658,6046.0716
6889.81311,154.97873959999998,168.3324357,49486.175500000005,-2433.9499,6049.4385
6889.92547,158.7492265,169.0523426,49372.5008,-148.9048,6003.3314
6890.01608,162.5115477,170.1677264,48802.0549,2085.1638000000003,5986.6236
