Br;Btheta;Blambda;r
42244.3341;2967.9515;11113.8871;6890.305520000001
41801.1667;-2088.5061;11654.251400000001;6890.265270000001
41102.1602;-4853.860000000001;11353.3029;6890.20661
40133.2754;-6930.1356000000005;10993.1528;6890.12896
38910.9898;-8677.8431;10621.354000000001;6890.03146
37474.0205;-10191.959700000001;10241.8166;6889.913060000001
35868.3629;-11518.713300000001;9843.7503;6889.77252
34139.375400000004;-12683.9652;9427.975;6889.60836
32324.8617;-13722.8657;8993.3125;6889.41895
30446.449900000003;-14670.236400000002;8537.276;6889.20259
28511.7582;-15555.984;8067.4111;6888.95755
26515.671400000003;-16407.2177;7587.4105;6888.68221
24447.249;-17237.3276;7102.9453;6888.37504
22289.0505;-18052.863100000002;6625.8697;6888.03466
20026.2999;-18853.7294;6161.9071;6887.659860000001
-32553.989700000002;-18278.289;3475.3943000000004;6875.80061
-35042.6051;-17127.7995;3438.7162000000003;6875.04842
-37363.5356;-15859.065700000001;3358.9708;6874.31942
-39479.3923;-14467.8189;3229.6384000000003;6873.6195099999995
-41349.5808;-12960.896200000001;3045.1861000000004;6872.954600000001
-42929.607500000006;-11365.4379;2795.6730000000002;6872.33047
-44189.061200000004;-9721.7957;2474.091;6871.75269
-45113.113600000004;-8084.371800000001;2093.2583;6871.226560000001
-45747.179800000005;-6514.7743;1521.9619;6870.75695
-46128.1552;-4998.4352;1279.0273;6870.34824
-46241.1457;-3587.7981;917.4185;6870.00427
-46190.846300000005;-2409.9230000000002;424.6184;6869.72829
-46071.598600000005;-1426.2569;-110.8396;6869.52285
-45933.7306;-641.3976;-705.7266000000001;6869.3898
-45783.0075;-574.5199;-1340.6095;6869.33035
-45645.0475;-2308.3767000000003;-126.19800000000001;6869.34508
-45522.4509;-3097.4306;1049.2332000000001;6869.43391
-45383.7849;-3990.7993;1616.931;6869.59609
-45198.4328;-4990.3821;2118.5442000000003;6869.83028
-44946.068400000004;-6215.069;2427.224;6870.1345
-44554.0445;-7579.3653;2514.8078;6870.50604
-43970.0138;-9030.7495;2605.114;6870.94152
-43188.1407;-10567.059000000001;2626.7608;6871.43696
-42181.0791;-12185.6466;2584.9579000000003;6871.98787
-40921.064300000005;-13869.906700000001;2484.8328;6872.589379999999
-39390.618;-15596.8801;2340.7718;6873.23629
-37574.739;-17355.937;2159.6382000000003;6873.923140000001
-35446.903600000005;-19123.6582;1952.8879000000002;6874.64416
-32993.3452;-20877.204100000003;1730.3374000000001;6875.39328
-30187.917100000002;-22585.010700000003;1500.1958;6876.16426
-27018.1891;-24200.271;1265.7828;6876.95079
-23482.4923;-25665.517200000002;1030.56;6877.74682
-19597.361500000003;-26915.558;788.5177;6878.54669
-15408.0324;-27878.8662;535.0260000000001;6879.34482
-10988.003400000001;-28491.8875;259.103;6880.1357
-6433.308300000001;-28705.5687;-50.7543;6880.914100000001
-1859.4673;-28495.855600000003;-407.1913;6881.67535
2614.5559000000003;-27861.5888;-819.8007;6882.41531
6870.5837;-26830.448500000002;-1296.9858000000002;6883.1302000000005
10802.107;-25453.229900000002;-1843.1985000000002;6883.816589999999
14323.0136;-23804.3887;-2455.9053;6884.4715400000005
17377.5276;-21974.922700000003;-3131.4579000000003;6885.09259
19944.2074;-20060.3626;-3856.0352000000003;6885.6777999999995
22030.2586;-18158.1089;-4617.3238;6886.22574
23681.9136;-16353.8516;-5394.8454;6886.73549
24968.650700000002;-14711.8168;-6168.187800000001;6887.20662
25971.990700000002;-13270.144900000001;-6920.8575;6887.63909
26776.6912;-12045.4305;-7638.5441;6888.033240000001
27463.627;-11036.1288;-8313.1005;6888.389679999999
28106.1136;-10222.788700000001;-8940.189;6888.709390000001
28765.1516;-9572.8516;-9519.3357;6888.99367
29485.385700000003;-9047.0206;-10051.1933;6889.244009999999
30304.1754;-8603.7816;-10534.9873;6889.462100000001
31242.2762;-8192.6677;-10969.849600000001;6889.649719999999
32307.4167;-7757.846100000001;-11354.833700000001;6889.80874
33496.441;-7257.2678000000005;-11676.535100000001;6889.94097
34787.6456;-6634.363;-11946.2076;6890.048110000001
36152.7237;-5820.714300000001;-12158.896400000001;6890.13167
37560.749500000005;-4707.577;-12297.0346;6890.19309
38953.8484;-3200.1723;-12338.8758;6890.23367
40277.6462;-909.7292;-12225.4519;6890.25449
41471.415700000005;3491.0251000000003;-11201.9046;6890.25638
42445.3807;11302.2576;104.76650000000001;6890.24003
43160.276000000005;5424.125;9543.5381;6890.20583
43558.606;1498.3333;10756.740600000001;6890.15379
43631.333900000005;-1266.8117;10880.0964;6890.08368
43355.3222;-3603.7797;10731.703300000001;6889.9949400000005
42727.5232;-5700.2371;10485.7001;6889.88673
41788.29;-7626.4305;10165.224900000001;6889.75797
40577.1511;-9398.0473;9795.560300000001;6889.60726
39130.0864;-11030.978000000001;9395.270700000001;6889.43303
37481.5187;-12540.0714;8978.7971;6889.2336000000005
35659.6727;-13941.6132;8557.241100000001;6889.00725
33683.1639;-15252.0192;8140.9465;6888.75234
31563.734200000003;-16487.891;7739.3748000000005;6888.46729
29301.431500000002;-17658.5045;7353.2502;6888.150570000001
26898.8696;-18762.4375;6983.017000000001;6887.800810000001
24355.2442;-19798.6516;6622.7774;6887.41682
-29174.6973;-18867.9008;4313.3768;6875.53497
-31663.878200000003;-17988.2159;4339.8042000000005;6874.79445
-34087.9413;-16991.6199;4318.2798;6874.07922
-36412.642;-15851.8763;4236.8261;6873.39516
-38588.8235;-14552.08;4084.4735;6872.748009999999
-40557.8367;-13093.4482;3855.6084;6872.14324
-42263.977100000004;-11496.2633;3547.4977000000003;6871.58611
-43662.170900000005;-9804.2377;3162.0934;6871.081520000001
-44731.911700000004;-8063.0064;2719.0848;6870.63404
-45474.57;-6351.8949;2163.8723;6870.248
-45943.988600000004;-4717.8579;1601.4782;6869.92724
-46160.7534;-3086.4352000000003;1130.287;6869.67496
-46183.819;-1689.1469000000002;477.7792;6869.49363
-46072.397000000004;-504.3639;-250.7879;6869.384950000001
-45835.8926;-410.16380000000004;-1262.8207;6869.3499
-45511.2437;-2592.4776;-424.9952;6869.38887
-45109.4893;-3922.3219000000004;411.18980000000005;6869.501520000001
-44624.5794;-5175.198600000001;897.0903000000001;6869.686860000001
-44057.0408;-6448.539900000001;1241.7668;6869.94325
-43388.3779;-7734.1197;1456.2520000000002;6870.26846
-42601.690800000004;-9046.035100000001;1596.0938;6870.659610000001
-41682.3882;-10398.1159;1693.2040000000002;6871.113240000001
-40624.1027;-11787.1708;1735.4353;6871.62534
-39413.5591;-13230.8255;1742.7782000000002;6872.1913700000005
-38004.358100000005;-14745.451700000001;1728.8768;6872.8063
-36358.2202;-16309.213800000001;1697.6272000000001;6873.464660000001
-34452.3522;-17917.2284;1658.0429000000001;6874.160690000001
-32243.265600000002;-19553.4222;1618.1000000000001;6874.888400000001
-29692.9571;-21186.615700000002;1579.8416;6875.64169
-26771.4378;-22769.301600000003;1541.1499000000001;6876.41453
-23461.6918;-24235.2943;1495.6408000000001;6877.2011299999995
-19773.519500000002;-25507.4032;1438.3275;6877.99545
-15741.507000000001;-26499.6224;1361.9949000000001;6878.7916000000005
-11444.410300000001;-27127.7595;1257.3205;6879.58394
-6991.971500000001;-27328.098700000002;1116.7691;6880.36713
-2514.478;-27061.7629;935.5809;6881.13621
1840.0253;-26317.2595;705.6119;6881.88667
5918.4948;-25127.1459;421.2599;6882.61441
9597.6335;-23557.8587;81.7478;6883.3157599999995
12772.944800000001;-21692.0245;-316.333;6883.98751
15361.1537;-19645.8532;-772.0291000000001;6884.626990000001
17337.0396;-17560.7412;-1281.1788000000001;6885.23197
18736.4106;-15569.6744;-1835.933;6885.80072
19636.8214;-13782.899300000001;-2428.6524;6886.331980000001
20149.5286;-12282.8462;-3045.02;6886.82494
20409.3672;-11115.15;-3674.9998;6887.27924
20552.9261;-10282.372500000001;-4306.8925;6887.6949
20695.790800000002;-9752.7113;-4928.8815;6888.07247
20924.3043;-9475.427300000001;-5534.006200000001;6888.4129299999995
21294.9961;-9400.9444;-6120.9187;6888.71746
21856.5658;-9481.9306;-6688.0629;6888.987440000001
22644.4764;-9660.2279;-7235.0801;6889.224450000001
23674.0229;-9881.831400000001;-7761.7747;6889.430179999999
24951.8531;-10094.277600000001;-8266.168800000001;6889.60641
26472.1022;-10237.851400000001;-8747.0414;6889.755
28216.9565;-10264.16;-9212.533000000001;6889.87777
30166.6957;-10096.395900000001;-9666.120200000001;6889.97645
32266.257800000003;-9665.4521;-10120.8243;6890.05252
34458.8523;-8872.235700000001;-10599.047;6890.10728
36685.3104;-7505.5751;-11133.7649;6890.14191
38861.1521;-5047.2272;-11782.01;6890.15741
40896.5739;1084.5728000000001;-11994.4982;6890.154570000001
42709.9587;11155.499;18.919;6890.13396
44194.3297;7679.439;6932.5038;6890.09584
45363.6564;4515.5819;8262.4024;6890.040190000001
46073.1587;1911.2445;8870.2968;6889.9667
46372.16;-608.6052000000001;9044.6525;6889.87479
46233.4012;-3021.9741000000004;9036.003700000001;6889.76358
45683.7477;-5298.461;8922.9019;6889.63187
44761.1442;-7447.4928;8749.5088;6889.478160000001
43517.2394;-9455.375600000001;8531.4575;6889.3008500000005
42001.8814;-11320.9716;8290.1118;6889.09825
40259.4492;-13052.4583;8033.9916;6888.86866
38323.132900000004;-14670.5794;7771.2761;6888.61034
36208.6604;-16197.4208;7501.4862;6888.3216299999995
33920.7061;-17643.4366;7232.112800000001;6888.00093
31455.4972;-19019.6722;6957.6741;6887.646850000001
28799.559100000002;-20326.402400000003;6675.619000000001;6887.25825
-24205.7844;-20222.236100000002;3380.0962;6876.10933
-26650.746900000002;-19611.5394;3301.0952;6875.35631
-29126.0754;-18939.7307;3209.6389000000004;6874.62393
-31619.0561;-18156.396;3101.9146;6873.91812
-34097.236600000004;-17215.4919;2971.9735;6873.24466
-36513.4927;-16078.2873;2817.4881;6872.6092
-38792.6171;-14714.5671;2633.8696;6872.01723
-40843.7738;-13136.542300000001;2418.4757;6871.473980000001
-42601.9239;-11382.386900000001;2173.1809000000003;6870.98441
-44020.7853;-9507.897;1897.3690000000001;6870.553140000001
-45077.1053;-7564.285000000001;1608.2888;6870.1843
-45779.5377;-5632.0587000000005;1268.4111;6869.88148
-46165.444500000005;-3790.2735000000002;864.9598000000001;6869.64762
-46271.765100000004;-1953.2152;554.2095;6869.48498
-46150.043300000005;-407.1188;-41.2105;6869.3951400000005
-45834.243800000004;-431.4289;-1290.5469;6869.37893
-45375.297600000005;-2714.0218;-979.9428;6869.43653
-44796.3714;-4306.5298;-619.2608;6869.567410000001
-44101.884600000005;-5755.008400000001;-435.41540000000003;6869.770350000001
-43311.2456;-7140.8139;-279.7319;6870.04348
-42425.2745;-8498.898500000001;-204.50840000000002;6870.38424
-41434.1108;-9847.532500000001;-112.65990000000001;6870.78956
-40329.7525;-11213.2908;-29.4433;6871.25584
-39090.6976;-12618.4457;45.8853;6871.77895
-37677.5005;-14073.786600000001;117.52430000000001;6872.354270000001
-36054.6923;-15575.580100000001;180.7416;6872.97678
-34190.2133;-17122.332300000002;237.52290000000002;6873.641
-32041.079100000003;-18698.6254;282.1334;6874.34115
-29569.5652;-20273.4486;305.9191;6875.07131
-26745.611500000003;-21800.7769;300.6422;6875.82548
-23557.9647;-23222.4764;262.0582;6876.597640000001
-20008.0191;-24470.881800000003;186.0316;6877.381890000001
-16128.972800000001;-25466.5851;71.0524;6878.172350000001
-11978.5471;-26134.821500000002;-82.6641;6878.96313
-7649.8237;-26405.7016;-270.6677;6879.74869
-3261.0397000000003;-26232.9807;-489.6523;6880.52387
1052.8873;-25592.466;-736.3535;6881.28383
5142.6155;-24495.314700000003;-1003.783;6882.02401
8866.1471;-22988.1423;-1282.6272000000001;6882.74041
12097.6866;-21155.6879;-1563.8712;6883.42951
14747.542800000001;-19110.6561;-1836.7339000000002;6884.088299999999
16771.7167;-16983.5337;-2092.792;6884.71431
18176.2379;-14910.565;-2322.7013;6885.305520000001
19019.5373;-13019.247000000001;-2521.8951;6885.860350000001
19404.4352;-11405.6175;-2694.2097000000003;6886.37773
19450.496;-10132.060000000001;-2845.6266;6886.85701
19297.9175;-9227.579800000001;-2988.838;6887.29803
19075.5809;-8678.729500000001;-3139.2871;6887.7011
18890.7353;-8452.3345;-3308.6611000000003;6888.06692
18830.185;-8502.8483;-3505.6865000000003;6888.3965499999995
18960.1516;-8780.8075;-3737.2687;6888.69125
19330.8361;-9233.898000000001;-4004.7222;6888.9524599999995
19983.199500000002;-9810.4138;-4306.0036;6889.1817599999995
20945.028000000002;-10453.9081;-4638.5764;6889.3808500000005
22233.8181;-11104.5813;-4999.088400000001;6889.55149
23854.6859;-11690.0977;-5384.3202;6889.6955499999995
25780.781300000002;-12132.9689;-5797.9074;6889.814770000001
27967.516300000003;-12365.474;-6255.2812;6889.91076
30371.0855;-12318.2063;-6779.4421;6889.98496
32932.658800000005;-11880.1478;-7429.1124;6890.03858
35573.5548;-10837.5983;-8341.7107;6890.0728
38202.1534;-8471.320300000001;-9910.7697;6890.0885499999995
17557.1646;-9511.7317;-3650.0992;6888.06202
17801.500200000002;-9546.1877;-3416.9237000000003;6888.38165
18161.0384;-9788.770900000001;-3201.3025000000002;6888.666990000001
18695.5561;-10215.9998;-3009.8520000000003;6888.91958
19462.126800000002;-10791.9259;-2847.1991000000003;6889.14109
20507.831400000003;-11465.732;-2721.2284;6889.33328
21864.806200000003;-12174.7551;-2636.7486000000004;6889.49794
23543.9543;-12844.2183;-2604.452;6889.63688
25530.1029;-13394.349600000001;-2640.7314;6889.75187
27778.317600000002;-13755.0133;-2772.9907000000003;6889.84454
30231.8051;-13862.4842;-3055.9792;6889.91632
32830.2853;-13643.2806;-3603.3326;6889.96841
35510.2464;-12909.4151;-4690.8625;6890.00188
38192.0301;-10825.9416;-7285.4548;6890.01753
40792.993800000004;198.5247;-12086.5157;6890.01587
43251.5114;9774.7255;-4663.1493;6889.99712
45487.3666;9192.1286;-1333.8673000000001;6889.96129
47423.148;7524.7164;191.3382;6889.90815
48989.502;5506.2156;1149.0814;6889.83721
50145.689900000005;3293.8391;1851.095;6889.74762
50867.9712;933.1509000000001;2406.6326;6889.63821
51138.5186;-1433.7282;2913.8173;6889.50758
50982.763;-3869.9224000000004;3250.4105;6889.3541000000005
50417.979900000006;-6248.3734;3537.4652;6889.1760300000005
49473.0527;-8571.1784;3747.5426;6888.97159
48181.3694;-10820.464600000001;3880.7993;6888.739060000001
46566.688500000004;-12991.8726;3957.0128;6888.47678
44645.608;-15082.659000000001;3981.7658;6888.183140000001
42427.829600000005;-17090.7954;3964.7265;6887.8566200000005
39919.0426;-19009.8489;3911.7664;6887.49583
37118.419;-20826.757100000003;3832.4399000000003;6887.09958
-22811.9565;-24386.543400000002;-1219.5683000000001;6876.59555
-26059.8433;-23338.8429;-1600.1748;6875.83333
-29171.5835;-22166.3574;-1916.6503;6875.08828
-32123.0691;-20861.0322;-2153.3793;6874.36637
-34881.4645;-19421.820600000003;-2305.4903;6873.67352
-37418.4846;-17849.5232;-2363.9768;6873.0155
-39697.691900000005;-16155.610900000001;-2329.1497;6872.39796
-41689.865300000005;-14350.1684;-2204.5401;6871.82634
-43356.108400000005;-12454.0192;-1998.0264000000002;6871.305770000001
-44679.183600000004;-10508.0854;-1720.7511000000002;6870.84104
-45642.3766;-8552.3328;-1390.6539;6870.4365099999995
-46259.8383;-6641.1066;-1013.0780000000001;6870.096030000001
-46567.1843;-4809.645;-612.8996000000001;6869.8228500000005
-46613.0486;-3099.4516000000003;-200.5114;6869.61954
-46460.291300000004;-1474.7564;195.08610000000002;6869.48807
-46170.637800000004;55.243300000000005;81.52730000000001;6869.42966
-45807.369;-480.54330000000004;-1276.4821000000002;6869.44484
-45407.833600000005;-1928.9350000000002;-1819.6714000000002;6869.5334299999995
-45004.3246;-3197.1409000000003;-2170.8017;6869.694600000001
-44550.5546;-4481.2065;-2587.4071;6869.926780000001
-44020.748700000004;-5819.6602;-2891.5814;6870.22777
-43374.3043;-7207.2308;-3161.599;6870.594700000001
-42548.4028;-8710.7703;-3421.9216;6871.02416
-41495.7044;-10273.011400000001;-3625.5057;6871.51216
-40178.4902;-11869.369400000001;-3792.7419;6872.05431
-38589.748100000004;-13460.541200000001;-3942.2335000000003;6872.645759999999
-36722.1293;-15018.168800000001;-4081.5898;6873.28129
-34580.2738;-16504.6264;-4222.6292;6873.95542
-32176.314300000002;-17887.2821;-4377.751;6874.6624
-29529.5098;-19136.0334;-4555.1784;6875.39637
-26668.167100000002;-20221.0387;-4760.651400000001;6876.1513700000005
-23627.199800000002;-21119.361500000003;-4999.4052;6876.9214
-20443.504800000002;-21810.3577;-5266.6901;6877.70057
-17158.8771;-22275.872900000002;-5552.6203000000005;6878.483230000001
-13821.845200000002;-22500.3983;-5842.7669000000005;6879.2639
-10486.9208;-22472.6542;-6117.9686;6880.03737
-7214.581;-22191.327;-6354.859100000001;6880.79872
-4070.5642000000003;-21664.914500000003;-6531.7204;6881.543350000001
-1119.9563;-20917.8044;-6629.9163;6882.26708
1580.6522;-19990.2223;-6636.6457;6882.96617
3988.3524;-18938.1297;-6550.156800000001;6883.63734
6085.559700000001;-17826.253500000003;-6374.4132;6884.27779
7875.4354;-16716.883700000002;-6120.5169000000005;6884.8852400000005
9382.2489;-15668.4374;-5805.3352;6885.45792
10651.199700000001;-14724.9532;-5445.3103;6885.994549999999
11730.628700000001;-13913.2837;-5051.2054;6886.494320000001
12666.628;-13249.4526;-4632.3598;6886.9569
13505.4061;-12747.5311;-4196.1394;6887.38246
14298.092700000001;-12413.6848;-3737.7949000000003;6887.77149
15092.421600000001;-12246.903900000001;-3261.1944000000003;6888.12482
15935.9688;-12242.729000000001;-2764.3311000000003;6888.44355
16879.8892;-12392.6097;-2250.5478000000003;6888.72903
17976.3594;-12673.4946;-1724.6643000000001;6888.9827700000005
19266.9167;-13047.3353;-1192.2692;6889.20628
20784.486100000002;-13471.5527;-669.2138;6889.40113
22541.6794;-13884.870700000001;-173.64530000000002;6889.56886
24521.056200000003;-14228.918800000001;267.736;6889.71114
26691.912;-14454.4282;621.5753000000001;6889.82963
29001.2549;-14526.4397;843.5906;6889.925990000001
31390.7334;-14426.301500000001;854.0456;6890.00163
33811.009600000005;-14144.1983;481.78490000000005;6890.05776
36208.5518;-13645.076500000001;-689.6322;6890.09534
38552.2477;-12136.428;-4599.3419;6890.11503
40810.086200000005;651.5459000000001;-12126.532200000001;6890.11716
42981.9484;7561.406300000001;-8037.2713;6890.1017999999995
44994.9346;7648.7942;-6007.9843;6890.06876
46812.867600000005;6583.3458;-4868.6836;6890.017640000001
48378.6129;5075.9921;-4057.8891000000003;6889.947770000001
49645.3214;3285.4765;-3374.1553000000004;6889.858200000001
50569.259900000005;1283.0710000000001;-2722.6001;6889.74763
51100.7592;-903.9568;-2076.2966;6889.61468
51233.242600000005;-3045.7677000000003;-1468.9972;6889.45779
50964.7868;-5363.389700000001;-1074.5609;6889.275259999999
50305.560600000004;-7681.9712;-657.0552;6889.065310000001
49258.2031;-10000.7947;-277.2421;6888.82621
47834.1417;-12296.2376;58.9528;6888.556320000001
46045.227;-14547.973300000001;344.62170000000003;6888.254150000001
